EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
115224,1669462,OTHER,SHALOM SUNDAY DINNERS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,4/14/22 0:00,100,,SHALOM SUNDAY DINNERS,,9867
115200,1670291,REGULAR,MUSCLE MONKEY GRILL,,4620 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,5/4/22 0:00,100,A,MUSCLE MONKEY GRILL,,9868
115200,1709292,REGULAR,MUSCLE MONKEY GRILL,,4620 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,10/14/22 0:00,97,A,MUSCLE MONKEY GRILL,,9869
115201,1669962,REGULAR,THE STREATERY,,304 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,5/4/22 0:00,97,A,THE STREATERY,,9870
115203,1672346,REGULAR,THE GRUV SPORTS BAR & LOUNGE,,434 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,4/28/22 0:00,99,A,THE GRUV SPORTS BAR & LOUNGE,,9872
115205,1669583,REGULAR,ALFURAT MARKET,,7319 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/3/22 0:00,96,A,ALFURAT MARKET,,9874
115205,1669584,REGULAR,ALFURAT MARKET,,7319 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/3/22 0:00,97,,ALFURAT MARKET,,9875
115206,1669258,OTHER,PEACH COBBLER FACTORY,,805 BLANKENBAKER PKWY STE 102,,LOUISVILLE,KY,40243,FOOD SERVICE,3/30/22 0:00,98,,PEACH COBBLER FACTORY,,9878
115206,1671529,REGULAR,PEACH COBBLER FACTORY,,805 BLANKENBAKER PKWY STE 102,,LOUISVILLE,KY,40243,FOOD SERVICE,5/10/22 0:00,98,A,PEACH COBBLER FACTORY,,9879
115207,1669266,OTHER,SEBASTIAN MOH KITCHEN,,240 ADAMS ST,,LOUISVILLE,KY,40206,FOOD SERVICE COMMISSARY,4/4/22 0:00,100,,SEBASTIAN MOH KITCHEN,,9882
115207,1684210,REGULAR,SEBASTIAN MOH KITCHEN,,240 ADAMS ST,,LOUISVILLE,KY,40206,FOOD SERVICE COMMISSARY,6/30/22 0:00,100,A,SEBASTIAN MOH KITCHEN,,9883
115207,1705251,REGULAR,SEBASTIAN MOH KITCHEN,,240 ADAMS ST,,LOUISVILLE,KY,40206,FOOD SERVICE COMMISSARY,9/27/22 0:00,100,A,SEBASTIAN MOH KITCHEN,,9884
115208,1669274,OTHER,HAPPY CAMPER CONFECTIONS,,240 ADAMS ST,,LOUISVILLE,KY,40206,RETAIL BAKERY,4/4/22 0:00,100,,HAPPY CAMPER CONFECTIONS,,9885
115208,1705240,REGULAR,HAPPY CAMPER CONFECTIONS,,240 ADAMS ST,,LOUISVILLE,KY,40206,RETAIL BAKERY,9/27/22 0:00,100,,HAPPY CAMPER CONFECTIONS,,9886
115209,1669278,OTHER,BAKED BY BRUSSELL,,240 ADAMS ST,,LOUISVILLE,KY,40206,RETAIL BAKERY,4/4/22 0:00,100,,BAKED BY BRUSSELL,,9887
115209,1705246,REGULAR,BAKED BY BRUSSELL,,240 ADAMS ST,,LOUISVILLE,KY,40206,RETAIL BAKERY,9/27/22 0:00,100,,BAKED BY BRUSSELL,,9888
115211,1670339,REGULAR,GEORGETOWN GROCERY,,1736 BERRY BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,5/5/22 0:00,93,,GEORGETOWN GROCERY,,9889
115211,1669307,OTHER,GEORGETOWN GROCERY,,1736 BERRY BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,4/5/22 0:00,96,,GEORGETOWN GROCERY,,9890
115212,1678038,REGULAR,WATCH HILL PROPER,,11201 RIVER BEAUTY LOOP,,PROSPECT,KY,40059,FOOD SERVICE,6/8/22 0:00,99,A,WATCH HILL PROPER,,9892
115212,1699156,SURVEY,WATCH HILL PROPER,,11201 RIVER BEAUTY LOOP,,PROSPECT,KY,40059,FOOD SERVICE,8/17/22 0:00,0,,WATCH HILL PROPER,,9893
115212,1669312,OTHER,WATCH HILL PROPER,,11201 RIVER BEAUTY LOOP,,PROSPECT,KY,40059,FOOD SERVICE,4/5/22 0:00,99,,WATCH HILL PROPER,,9894
115214,1669341,OTHER,HONEYDEW,,135 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,4/6/22 0:00,100,,HONEYDEW,,9896
115214,1704579,REGULAR,HONEYDEW,,135 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,9/28/22 0:00,100,A,HONEYDEW,,9897
115111,1671220,REGULAR,ROMEGA TAQUERIA,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/6/22 0:00,95,,ROMEGA TAQUERIA,,9898
115224,1677925,REGULAR,SHALOM SUNDAY DINNERS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,6/8/22 0:00,100,A,SHALOM SUNDAY DINNERS,,9899
115113,1671213,REGULAR,STOKED POKE #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/6/22 0:00,100,,STOKED POKE #2,,9900
115274,1671734,REGULAR,ISHANA RUTLEDGE,,,,LOUISVILLE,KY,40215,TEMPORARY FOODS,5/6/22 0:00,100,,ISHANA RUTLEDGE,,9901
115434,1674174,OTHER,MCALISTER'S DELI #1078,,601 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,5/2/22 0:00,100,,MCALISTER'S DELI #1078,,9902
115113,1674802,REGULAR,STOKED POKE #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/7/22 0:00,93,,STOKED POKE #2,,9904
115275,1672184,REGULAR,MBK FOUNDATION,,,,LOUISVILLE,KY,40215,TEMPORARY FOODS,5/6/22 0:00,94,,MBK FOUNDATION,,9905
115434,1676109,REGULAR,MCALISTER'S DELI #1078,,601 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,6/1/22 0:00,100,A,MCALISTER'S DELI #1078,,9906
115228,1669502,OTHER,TAQUERO MUCHO,,5700 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,4/15/22 0:00,98,,TAQUERO MUCHO,,9907
115113,1674803,REGULAR,STOKED POKE #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/7/22 0:00,100,,STOKED POKE #2,,9908
115275,1672185,FOLLOWUP,MBK FOUNDATION,,,,LOUISVILLE,KY,40215,TEMPORARY FOODS,5/7/22 0:00,100,,MBK FOUNDATION,,9909
115228,1688831,REGULAR,TAQUERO MUCHO,,5700 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,7/25/22 0:00,86,C,TAQUERO MUCHO,,9911
115114,1672983,REGULAR,RED TOP HOTDOGS #1,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/6/22 0:00,96,,RED TOP HOTDOGS #1,,9912
115275,1672186,REGULAR,MBK FOUNDATION,,,,LOUISVILLE,KY,40215,TEMPORARY FOODS,5/7/22 0:00,100,,MBK FOUNDATION,,9913
115435,1680008,REGULAR,TROPICAL SMOOTHIE CAFE,,13128 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,6/15/22 0:00,98,A,TROPICAL SMOOTHIE CAFE,,9914
115228,1690748,FOLLOWUP,TAQUERO MUCHO,,5700 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,8/1/22 0:00,100,A,TAQUERO MUCHO,,9915
115114,1672984,FOLLOWUP,RED TOP HOTDOGS #1,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/6/22 0:00,98,,RED TOP HOTDOGS #1,,9916
115310,1671751,OTHER,DASHA BARBOUR'S,,217 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,3/30/22 0:00,100,,DASHA BARBOUR'S,,9917
115435,1674183,OTHER,TROPICAL SMOOTHIE CAFE,,13128 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,5/9/22 0:00,100,,TROPICAL SMOOTHIE CAFE,,9918
115117,1671413,REGULAR,BIG MOMMA'S SOUL FOOD #2,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,5/6/22 0:00,99,,BIG MOMMA'S SOUL FOOD #2,,9920
115310,1684223,REGULAR,DASHA BARBOUR'S,,217 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,6/28/22 0:00,100,A,DASHA BARBOUR'S,,9921
115229,1669503,OTHER,STOP & SAVE FOOD MART,,2752 7TH STREET RD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",4/18/22 0:00,94,,STOP & SAVE FOOD MART,,9923
115117,1671417,REGULAR,BIG MOMMA'S SOUL FOOD #2,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,5/7/22 0:00,100,,BIG MOMMA'S SOUL FOOD #2,,9924
115436,1674226,OTHER,LIQUEUR BONBONS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,5/12/22 0:00,100,,LIQUEUR BONBONS,,9926
115229,1669506,OTHER,STOP & SAVE FOOD MART,,2752 7TH STREET RD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",4/18/22 0:00,98,,STOP & SAVE FOOD MART,,9927
115229,1673868,COMPLAINT,STOP & SAVE FOOD MART,,2752 7TH STREET RD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/13/22 0:00,0,,STOP & SAVE FOOD MART,,9928
115229,1672317,REGULAR,STOP & SAVE FOOD MART,,2752 7TH STREET RD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/13/22 0:00,93,A,STOP & SAVE FOOD MART,,9929
115229,1672318,REGULAR,STOP & SAVE FOOD MART,,2752 7TH STREET RD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/13/22 0:00,95,,STOP & SAVE FOOD MART,,9930
115231,1671642,REGULAR,DOMINO'S PIZZA #1423,,2400 BROWNSBORO RD,,LOUISVILLE,KY,40202,FOOD SERVICE,5/11/22 0:00,99,A,DOMINO'S PIZZA #1423,,9933
115231,1669533,OTHER,DOMINO'S PIZZA #1423,,2400 BROWNSBORO RD,,LOUISVILLE,KY,40202,FOOD SERVICE,4/18/22 0:00,99,,DOMINO'S PIZZA #1423,,9934
115232,1669541,OTHER,BREW & SIP COFFEE BAR & CAFE,,505 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,4/19/22 0:00,100,,BREW & SIP COFFEE BAR & CAFE,,9936
115232,1672126,REGULAR,BREW & SIP COFFEE BAR & CAFE,,505 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,5/12/22 0:00,96,A,BREW & SIP COFFEE BAR & CAFE,,9937
115240,1669713,OTHER,BOURBON JOYS,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,5/4/22 0:00,100,,BOURBON JOYS,,9939
115246,1681004,REGULAR,THE CREPERIE,,,,LOUISVILLE,KY,40205,FARMERS MARKET TEMPORARY,6/4/22 0:00,99,,THE CREPERIE,,9940
115250,1678139,REGULAR,SEIDENFADEN'S,,1134 E BRECKINRIDGE ST,,LOUISVILLE,KY,40204,FOOD SERVICE,6/8/22 0:00,97,A,SEIDENFADEN'S,,9941
115250,1670012,OTHER,SEIDENFADEN'S,,1134 E BRECKINRIDGE ST,,LOUISVILLE,KY,40204,FOOD SERVICE,4/20/22 0:00,97,,SEIDENFADEN'S,,9942
115251,1670018,OTHER,TRAVELING KITCHEN COMMISSARY,,141 N SPRING ST,,LOUISVILLE,KY,40206,FOOD SERVICE COMMISSARY,4/21/22 0:00,97,,TRAVELING KITCHEN COMMISSARY,,9944
115251,1675830,REGULAR,TRAVELING KITCHEN COMMISSARY,,141 N SPRING ST,,LOUISVILLE,KY,40206,FOOD SERVICE COMMISSARY,5/31/22 0:00,97,A,TRAVELING KITCHEN COMMISSARY,,9945
115117,1706798,REGULAR,BIG MOMMA'S SOUL FOOD #2,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,9/15/22 0:00,98,,BIG MOMMA'S SOUL FOOD #2,,9946
115117,1709836,REGULAR,BIG MOMMA'S SOUL FOOD #2,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,9/22/22 0:00,100,,BIG MOMMA'S SOUL FOOD #2,,9947
115436,1679754,REGULAR,LIQUEUR BONBONS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,6/15/22 0:00,100,A,LIQUEUR BONBONS,,9948
115127,1671388,REGULAR,SNELLS PIZZA,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/6/22 0:00,99,,SNELLS PIZZA,,9949
115130,1671464,REGULAR,502 CAFE / FOUR PEGS #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/7/22 0:00,95,,502 CAFE / FOUR PEGS #2,,9951
115438,1678546,COMPLAINT,EXPRESSWAY FOOD MART,,1420 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/31/22 0:00,0,,EXPRESSWAY FOOD MART,,9952
115130,1671465,FOLLOWUP,502 CAFE / FOUR PEGS #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/7/22 0:00,99,,502 CAFE / FOUR PEGS #2,,9953
115130,1671467,REGULAR,502 CAFE / FOUR PEGS #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/7/22 0:00,98,,502 CAFE / FOUR PEGS #2,,9954
115130,1671520,REGULAR,502 CAFE / FOUR PEGS #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/6/22 0:00,97,,502 CAFE / FOUR PEGS #2,,9955
115131,1667941,OTHER,HOMESTRETCH CLUB,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,4/19/22 0:00,99,,HOMESTRETCH CLUB,,9956
115131,1675528,REGULAR,HOMESTRETCH CLUB,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,5/26/22 0:00,99,A,HOMESTRETCH CLUB,,9957
115138,1668098,OTHER,STR8 DROP MOBILE WING SPOT,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,4/27/22 0:00,100,,STR8 DROP MOBILE WING SPOT,,9959
115138,1692811,REGULAR,STR8 DROP MOBILE WING SPOT,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,8/8/22 0:00,99,A,STR8 DROP MOBILE WING SPOT,,9960
115145,1671524,REGULAR,CAFFE CLASSICO EMPANADAS,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,5/6/22 0:00,95,,CAFFE CLASSICO EMPANADAS,,9961
115145,1671531,FOLLOWUP,CAFFE CLASSICO EMPANADAS,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,5/6/22 0:00,99,,CAFFE CLASSICO EMPANADAS,,9962
115145,1671535,REGULAR,CAFFE CLASSICO EMPANADAS,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,5/7/22 0:00,100,,CAFFE CLASSICO EMPANADAS,,9963
115146,1672952,REGULAR,LONG SHOT LOBSTA,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/7/22 0:00,96,,LONG SHOT LOBSTA,,9964
115146,1671218,REGULAR,LONG SHOT LOBSTA,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,5/6/22 0:00,95,,LONG SHOT LOBSTA,,9965
115153,1671031,REGULAR,EGBERT'S CONCESSIONS #7,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,4/29/22 0:00,99,,EGBERT'S CONCESSIONS #7,,9966
115312,1699938,REGULAR,LUEBERRY 2,,5000 SHELBYVILLE RD STE 1650,,LOUISVILLE,KY,40207,FOOD SERVICE,9/6/22 0:00,100,A,LUEBERRY 2,,9967
115438,1674252,OTHER,EXPRESSWAY FOOD MART,,1420 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/12/22 0:00,94,,EXPRESSWAY FOOD MART,,9968
115438,1675799,REGULAR,EXPRESSWAY FOOD MART,,1420 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/31/22 0:00,93,A,EXPRESSWAY FOOD MART,,9969
115438,1675800,REGULAR,EXPRESSWAY FOOD MART,,1420 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/31/22 0:00,96,,EXPRESSWAY FOOD MART,,9970
115438,1674263,OTHER,EXPRESSWAY FOOD MART,,1420 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/12/22 0:00,95,,EXPRESSWAY FOOD MART,,9971
115312,1671754,OTHER,LUEBERRY 2,,5000 SHELBYVILLE RD STE 1650,,LOUISVILLE,KY,40207,FOOD SERVICE,3/31/22 0:00,100,,LUEBERRY 2,,9978
115312,1676942,REGULAR,LUEBERRY 2,,5000 SHELBYVILLE RD STE 1650,,LOUISVILLE,KY,40207,FOOD SERVICE,6/3/22 0:00,100,A,LUEBERRY 2,,9980
115314,1671801,OTHER,CIRCLE K #4703233,,404 MT HOLLY RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",4/6/22 0:00,93,,CIRCLE K #4703233,,9982
115314,1671802,OTHER,CIRCLE K #4703233,,404 MT HOLLY RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",4/6/22 0:00,95,,CIRCLE K #4703233,,9983
115314,1673488,REGULAR,CIRCLE K #4703233,,404 MT HOLLY RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/12/22 0:00,97,A,CIRCLE K #4703233,,9984
115314,1673489,REGULAR,CIRCLE K #4703233,,404 MT HOLLY RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",5/12/22 0:00,100,,CIRCLE K #4703233,,9985
115317,1672043,OTHER,PARADISE NUTRITION,,987 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,4/19/22 0:00,100,,PARADISE NUTRITION,,9988
115317,1683954,REGULAR,PARADISE NUTRITION,,987 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,7/1/22 0:00,99,A,PARADISE NUTRITION,,9989
115318,1676718,REGULAR,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",6/3/22 0:00,100,,HOLIDAY INN EXPRESS,,9991
115318,1672056,OTHER,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",4/20/22 0:00,95,,HOLIDAY INN EXPRESS,,9992
115318,1672057,OTHER,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",4/20/22 0:00,100,,HOLIDAY INN EXPRESS,,9993
115318,1676717,REGULAR,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",6/3/22 0:00,96,A,HOLIDAY INN EXPRESS,,9994
116050,1700383,REGULAR,PICNICS BY RAE-ANNE,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,9/9/22 0:00,100,A,PICNICS BY RAE-ANNE,,10001
116050,1689783,OTHER,PICNICS BY RAE-ANNE,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,7/15/22 0:00,100,,PICNICS BY RAE-ANNE,,10002
116051,1689785,OTHER,OVEC PRP HEADSTART & EARLY HEADSTART,,7304 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,7/19/22 0:00,98,,OVEC PRP HEADSTART & EARLY HEADSTART,,10003
116052,1696896,SURVEY,OVEC RUSSELL HEADSTART & EARLY HEADSTART,,1219 W JEFFERSON ST STE 104-105,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,6/30/22 0:00,0,,OVEC RUSSELL HEADSTART & EARLY HEADSTART,,10005
116052,1689786,OTHER,OVEC RUSSELL HEADSTART & EARLY HEADSTART,,1219 W JEFFERSON ST STE 104-105,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,7/20/22 0:00,100,,OVEC RUSSELL HEADSTART & EARLY HEADSTART,,10006
116052,1692685,REGULAR,OVEC RUSSELL HEADSTART & EARLY HEADSTART,,1219 W JEFFERSON ST STE 104-105,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,8/8/22 0:00,100,A,OVEC RUSSELL HEADSTART & EARLY HEADSTART,,10007
116054,1689801,OTHER,BANDIDO TAQUERIA MEXICANA,,2901 GOOSE CREEK RD STE 105,,LOUISVILLE,KY,40241,FOOD SERVICE,7/1/22 0:00,100,,BANDIDO TAQUERIA MEXICANA,,10009
116054,1690948,REGULAR,BANDIDO TAQUERIA MEXICANA,,2901 GOOSE CREEK RD STE 105,,LOUISVILLE,KY,40241,FOOD SERVICE,8/2/22 0:00,98,A,BANDIDO TAQUERIA MEXICANA,,10010
116055,1695234,REGULAR,UNITED CATERING LLC,,3600 CHAMBERLAIN LN STE 338,,LOUISVILLE,KY,40241,CATERERS,8/18/22 0:00,98,A,UNITED CATERING LLC,,10012
116055,1689826,OTHER,UNITED CATERING LLC,,3600 CHAMBERLAIN LN STE 338,,LOUISVILLE,KY,40241,CATERERS,7/13/22 0:00,98,,UNITED CATERING LLC,,10013
116056,1696608,REGULAR,NORTH LIME COFFEE & DONUTS,,1301 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE,8/24/22 0:00,99,A,NORTH LIME COFFEE & DONUTS,,10015
116056,1689870,OTHER,NORTH LIME COFFEE & DONUTS,,1301 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE,7/20/22 0:00,100,,NORTH LIME COFFEE & DONUTS,,10016
116057,1695955,REGULAR,YOUNG KIDS ACADEMY,,4314 NORFOLK DR,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,8/22/22 0:00,100,A,YOUNG KIDS ACADEMY,,10018
116057,1689879,OTHER,YOUNG KIDS ACADEMY,,4314 NORFOLK DR,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,7/21/22 0:00,100,,YOUNG KIDS ACADEMY,,10019
116058,1700025,REGULAR,FIRST WATCH #7636,,4948 US HWY 42,,LOUISVILLE,KY,40222,FOOD SERVICE,9/8/22 0:00,98,A,FIRST WATCH #7636,,10022
116058,1689927,OTHER,FIRST WATCH #7636,,4948 US HWY 42,,LOUISVILLE,KY,40222,FOOD SERVICE,7/25/22 0:00,100,,FIRST WATCH #7636,,10023
116059,1698768,REGULAR,GOLD SWEET BAKERY,,529 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE,9/1/22 0:00,98,A,GOLD SWEET BAKERY,,10025
116059,1689937,OTHER,GOLD SWEET BAKERY,,529 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE,7/25/22 0:00,98,,GOLD SWEET BAKERY,,10026
116061,1690010,OTHER,BANDOLERO HOT SAUCE,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,7/29/22 0:00,100,,BANDOLERO HOT SAUCE,,10028
116061,1707346,REGULAR,BANDOLERO HOT SAUCE,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,10/8/22 0:00,98,,BANDOLERO HOT SAUCE,,10029
116064,1696510,REGULAR,SPINELLI'S PIZZA TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,8/24/22 0:00,99,A,SPINELLI'S PIZZA TRUCK,,10030
116064,1690068,OTHER,SPINELLI'S PIZZA TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,7/29/22 0:00,97,,SPINELLI'S PIZZA TRUCK,,10031
116071,1701565,REGULAR,EL GIRASOL,,3110 ROCKFORD LN,,LOUISVILLE,KY,40216,TEMPORARY FOODS,8/25/22 0:00,93,,EL GIRASOL,,10032
116087,1696199,FOLLOWUP,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/22/22 0:00,98,A,22ND FOOD MART,,10033
116087,1696200,FOLLOWUP,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/22/22 0:00,98,,22ND FOOD MART,,10034
116087,1694004,REGULAR,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/12/22 0:00,78,C,22ND FOOD MART,,10035
116087,1694005,REGULAR,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/12/22 0:00,81,,22ND FOOD MART,,10036
116087,1690908,OTHER,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",7/15/22 0:00,94,,22ND FOOD MART,,10037
116087,1690912,OTHER,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",7/15/22 0:00,95,,22ND FOOD MART,,10038
116087,1710045,COMPLAINT,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/12/22 0:00,0,,22ND FOOD MART,,10039
116087,1711992,OFFICE,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",7/27/22 0:00,0,,22ND FOOD MART,,10040
116088,1694967,REGULAR,THE FISH HOUSE & GRILL,,2124 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,8/17/22 0:00,97,A,THE FISH HOUSE & GRILL,,10043
116088,1696889,SURVEY,THE FISH HOUSE & GRILL,,2124 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,7/15/22 0:00,0,,THE FISH HOUSE & GRILL,,10044
116088,1690919,OTHER,THE FISH HOUSE & GRILL,,2124 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,7/15/22 0:00,98,,THE FISH HOUSE & GRILL,,10045
116088,1710019,OFFICE,THE FISH HOUSE & GRILL,,2124 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,8/20/22 0:00,0,,THE FISH HOUSE & GRILL,,10046
116090,1697455,REGULAR,SCOTT'S FOOD MART,,1810 BERRY BLVD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/15/22 0:00,94,A,SCOTT'S FOOD MART,,10048
116090,1697458,REGULAR,SCOTT'S FOOD MART,,1810 BERRY BLVD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",8/15/22 0:00,97,,SCOTT'S FOOD MART,,10049
